Gene_Id,geldanamycin_HEPG2_24 h_10 µM,thapsigargin_HEPG2_6 h_10 µM,YC-1_HEPG2_24 h_20 µM,radicicol_HEPG2_24 h_10.0 um,YC-1_HEPG2_24 h_5 µM,geldanamycin_HEPG2_24 h_0.12 um,spiperone_HEPG2_24 h_10 µM,benzo(a)pyrene_VCAP_24 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_1 µM,radicicol_HEPG2_24 h_0.12 um,spiperone_HEPG2_6 h_10 µM,VU-0418946-1_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_500 nM,radicicol_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 um,geldanamycin_HEPG2_24 h_1.11 µM,temozolomide_HEPG2_6 h_10 µM,radicicol_HEPG2_24 h_3.33 um,tert-butylhydroquinone_JURKAT_6 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_500 nM,radicicol_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_6 h_10 µM,brefeldin-a_HEPG2_6 h_10 µM,spiperone_HEPG2_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_100 nM,tert-butylhydroquinone_JURKAT_6 h_10 µM,geldanamycin_HEPG2_24 h_0.37 µM,brefeldin-a_HEPG2_6 h_100 nM,tert-butylhydroquinone_JURKAT_24 h_10 µM,radicicol_HEPG2_6 h_10 µM,geldanamycin_HEPG2_24 h_3.33 µM,geldanamycin_HEPG2_24 h_0.12 µM,benzo(a)pyrene_VCAP_6 h_10 µM,radicicol_HEPG2_24 h_0.37 um,geldanamycin_HEPG2_24 h_3.33 um,quercetin_HEPG2_6 h_10 µM,tert-butylhydroquinone_JURKAT_24 h_3 µM,tert-butylhydroquinone_JURKAT_24 h_1 µM,geldanamycin_HEPG2_24 h_0.37 um,mitomycin-c_HCC515_6 h_10 µM,tert-butylhydroquinone_JURKAT_6 h_3 µM,mitomycin-c_HCC515_24 h_10 µM,YC-1_HEPG2_6 h_20 µM,geldanamycin_HEPG2_24 h_0.04 µM,geldanamycin_HEPG2_24 h_0.04 um,geldanamycin_HEPG2_24 h_10.0 um,spiperone_HEPG2_6 h_3 µM,YC-1_HEPG2_6 h_5 µM,YC-1_HEPG2_6 h_10 µM
665,1.367500078,0.040559933,0.988181591,0.469307989,0.623231947,-0.592568636,0.009848982,-0.222398937,-1.90312314,-0.448680371,-1.608449234,0.10057991,-0.355069712,0.773558021,0.243816778,0.704479337,-0.328590155,0.331512064,-1.202066422,0.073913574,-0.727477729,0.683565871,0.670318246,-0.43768543,0.236916453,-0.016195886,1.313206077,0.208778828,0.49546802,2.157899857,0.587618813,0.383089552,-0.394779027,0.250604957,0.401292175,-0.260729253,-0.438610017,2.589061022,-0.418616682,-0.521874212,-0.892710239,2.461426735,-1.160348654,0.069895655,-1.988865852,5.392089844,-1.42961657,2.748774767,-0.760672927
670,-5.324969826,0.585244119,3.846618891,-3.442834616,3.609044552,1.033622026,0.191007927,-0.059674293,-1.377321839,-1.479948044,0.454610494,-2.147188187,0.099769399,-4.023730278,-5.160261154,-4.086046934,-0.226395264,-4.652281761,-0.469285727,-0.583501123,-0.218709201,-1.923650582,0.243346959,0.890223145,0.738521039,1.001480579,-5.690343618,-0.146585882,0.545402408,-0.095200002,-3.712931395,-3.597136497,0.371683329,-2.857596397,-4.84496069,-0.823809683,-0.347190797,-0.118446738,-0.364024937,0.264086172,0.987170726,1.425970078,2.530277729,-5.235761642,0.827787101,-0.352803826,0.514210343,2.65385747,2.4704175
672,2.091801566,-2.258458614,1.324149132,1.780720711,0.480988622,-0.951276183,-3.573400497,0.762856185,-0.018309534,0.939592779,0.084157752,-4.164116859,-1.406565234,0.293813705,2.218142271,0.682345539,-0.207951427,-0.872683048,-3.163139343,-1.949383378,-0.049643576,1.060747106,-3.185580969,0.20881258,-0.398560226,-0.753759384,0.828181297,-4.294227123,-1.061263561,0.131049991,0.74048689,0.608492345,0.402304024,1.946663022,2.183222771,-1.039140582,-0.348245367,-2.07624054,-0.075071424,-2.932186514,-0.006986447,0.358647883,0.798895597,0.765270323,0.671046376,0.347838849,-0.697090864,0.645499647,-0.203962371
695,0.623780067,-0.878967524,5.993979454,1.108242035,3.621868372,0.500151396,-0.713157415,0.383078009,-0.179132268,0.251804769,-0.225890577,1.588536739,-0.177101843,-0.469288588,-0.648123503,1.440229535,0.3662045,-0.218671799,0.604383588,1.609411955,0.36517632,-0.299616771,-1.831127524,-0.065406896,-0.535969496,-0.713482499,1.126841068,-0.713136375,-0.328248858,-0.326299995,1.756531835,0.576126974,-0.585505664,0.007958323,-0.780395687,-0.008477997,0.852836907,-0.193417624,0.145274907,-0.49661684,0.440902486,2.615240097,0.222590312,1.484369218,-0.775467098,-0.612098217,0.259247214,0.29459101,-0.908293068
701,-0.204721279,-0.013204724,-4.612865448,-0.547284782,-5.10209322,0.309912443,0.34885478,0.358384132,-0.908528924,0.507723927,0.687582414,0.188208491,0.428344026,0.400981933,-0.461394846,-0.275880419,0.293159902,0.168868899,0.328398138,0.356051341,-0.10088174,-0.428024001,0.058283448,0.677488804,-1.612265944,0.300559729,-0.516109712,-0.27936548,-2.149321318,-1.018649936,-2.267659754,0.049358681,0.069418699,-0.688328981,0.437803864,-1.266862035,-0.267351806,-0.195532933,-0.48220402,-0.299338043,-0.0667077,-2.192832947,0.096310407,-0.515409574,0.7142995,0.647389114,0.977208495,0.73488158,-2.467317343
727,0.515800268,-0.127803221,2.480164528,1.941542149,1.831226349,-0.634269714,0.392835706,-0.198220491,-0.130356878,0.756223083,1.743477151,-0.22175768,-0.046475381,1.006810069,0.504578412,0.605073243,-0.97367084,2.662155867,-0.514993548,-0.933902472,-0.794188023,1.47636685,1.039328933,-0.789309144,-0.028645111,0.235571489,0.722279459,0.628485262,0.258463174,-0.257100016,0.13633503,0.730157226,-0.256684035,-0.053364769,0.541353822,0.186441183,-0.556571379,-0.006342195,-1.121465445,0.80124861,0.310523167,3.087728262,1.283709526,0.062140301,1.486095071,-0.684988737,-0.062195554,1.710018635,2.258742332
780,2.165026566,0.556265235,-0.16820246,0.853200555,-1.396027803,0.009951565,-0.326602757,2.598673344,-0.211710453,3.204186678,-0.973012305,-0.665177464,0.07140217,0.97646302,3.091661453,0.974915892,0.641623318,3.069678783,0.802915692,0.191525057,-0.404245138,0.402235073,3.384464979,0.463456035,3.936519623,-0.172267556,1.121805012,0.967115045,1.205909133,-0.329400003,-0.150176004,2.331463236,-0.270572364,2.851634264,2.740278244,-1.818172574,0.910439014,0.070881195,-0.246287733,-2.44787094,0.248658657,-2.50822258,-1.434535027,0.907259405,-0.346043915,0.11661464,-0.088031262,-1.635945559,-1.177523613
808,0.837259621,0.953907728,0.906590581,-0.503041446,1.857667923,-0.011031449,0.933473945,0.103403419,0.119017065,0.475929439,-0.144725258,0.050303727,0.183126889,0.254393101,-0.429263175,0.709979102,-0.203099519,-0.206623524,-0.656814575,0.368416131,0.482630253,-0.58337489,0.18051368,-0.33625719,0.554340601,-0.459151328,0.453122512,0.381407022,0.373881698,0.562349975,0.676010936,0.64042908,1.132071853,0.959128857,0.042559117,0.173418343,0.752513729,-0.573020697,-0.893125772,-1.04399538,0.735396475,3.276966572,-0.825025082,0.44412753,-0.645041168,-0.584319949,0.10036777,1.10806036,-0.279633045
813,0.355850313,-1.552484035,1.990748167,-1.514504313,-0.788230896,0.489905357,-2.747520924,0.02273117,0.508484304,-0.054022364,0.677620063,-0.254468501,0.047721207,0.836811304,0.88029331,0.122205019,0.600267053,0.238816753,1.599650502,-0.323812664,-0.489736766,0.13823355,0.932786584,0.374824673,-0.434697926,0.659953356,0.54007861,0.164169252,0.556334019,-1.42505002,1.26058501,0.465222172,1.371428251,0.535910487,1.557468891,-0.11412704,0.904487483,0.325268418,-0.704860926,-0.215588853,1.867769733,-0.362317652,1.583328962,-0.113471096,0.994612575,-0.599025846,-0.822685897,1.749393106,-0.589124084
823,1.188045601,-1.297333002,0.460441917,0.513482094,0.308485866,0.10732618,-0.522779942,1.950930119,-0.073172003,0.614871025,0.154377907,-1.023336411,0.131673336,-0.718647838,0.197529361,0.720073998,-0.270356268,-2.896470308,-1.161486149,-1.226650089,-0.276579916,-1.271340583,-2.359095097,-0.317184806,0.326415688,0.371198535,-0.090004593,-0.548056543,-0.441085547,-1.211799979,0.412290394,-1.664828822,0.576118886,0.168591544,1.033925414,-0.478565216,-0.433959365,0.261281818,-3.581810713,-0.504321918,-0.392308734,2.462790966,0.396497667,0.179453872,0.492031097,0.216502249,-0.300360084,-0.207735956,1.239749193
831,-1.908123324,-2.402717113,1.088152289,-3.346719503,0.949638546,0.310534954,-0.814903378,0.241469175,-2.673325777,0.028610535,-0.061037545,-1.156760931,0.059779301,-1.143904686,-2.10089159,-3.051603377,0.334400296,-1.557241678,-1.821081281,-1.536683708,0.823880732,-1.703046302,-0.575376868,-0.693033814,0.121449061,-0.53245753,-2.866122007,-1.823029757,-0.504054904,-1.227149963,-2.254489362,-3.569388986,1.168071151,-0.558079362,-2.003541231,-0.66971451,-0.235167451,-0.761225402,-0.145070881,0.655397601,-0.472482935,0.383723438,0.389698952,-3.359531164,0.137199402,0.755505443,-0.068225995,0.355137408,0.237481982
835,-2.600205963,-0.094577447,-1.37697804,-1.913757801,-0.580928504,0.202738062,-0.882987499,0.488545299,0.352710932,-1.147585869,-0.103254683,-1.789602637,0.088897288,-1.813759804,-1.949663639,-4.304007888,0.263582587,-1.946080685,0.257135719,-0.877403602,-0.836758375,-1.040634272,0.73878026,0.121037304,-0.407493711,0.417998105,-4.149718046,-0.414397001,0.656517684,-2.629400015,-3.217173934,-4.724002123,0.312835127,-2.186638355,-1.826344728,-3.195977449,1.01749599,-0.464723945,-0.282205284,-0.12201402,1.259313725,0.706587613,0.809072435,-4.992894053,0.117392808,-0.209632859,-0.458552301,1.07466042,-0.998708665
836,-4.663896285,-0.120013937,2.527784109,-2.954697847,0.264885485,-0.412183195,-0.57117331,0.502710283,0.393258274,0.640916884,0.018534,-1.426144958,0.408487052,-1.873491287,-1.993640542,-3.514962554,0.187599421,-2.845897436,-0.074335381,0.167794198,0.518594682,-2.888883543,2.443651438,0.64246726,-0.257440597,-0.086587839,-3.643215299,1.636011362,0.310902834,-0.809099972,-3.159666538,-2.756718874,-0.187213451,-0.149116904,-3.505739927,1.129649401,0.753126778,0.362585783,-0.008492067,0.605597824,0.23472023,2.68059063,1.19516468,-2.84042263,-0.416153967,-0.508304775,-0.347306401,1.777911305,0.094234049
840,0.175392958,1.775988817,2.018111944,0.354125559,0.660573125,-0.041806374,-1.843229771,0.500693977,0.488613755,-0.040523343,-0.14390317,0.508700609,-0.439086929,2.605603933,0.392674178,0.189099282,6.459882736,-0.731720686,1.05199194,0.871580184,0.326966912,-0.229447496,-0.322238803,0.443369895,-0.289442956,-0.172029287,0.971372545,-0.031706125,1.017721772,-0.710600019,0.932292074,0.61620903,0.032927506,0.984835088,1.053884149,0.421496868,0.235513218,-0.305681646,-0.142155573,0.112159658,1.038806736,-0.57844609,3.914843559,0.559549645,-0.738339424,-1.231903195,0.657516718,3.252940655,1.951843381
843,3.021982692,-1.366158605,1.005202651,2.018049955,0.972689748,-0.210485399,-5.126200676,0.833343863,-0.438567817,1.111035705,0.412280898,0.406888872,0.647486106,3.363532066,3.373855352,1.684221685,-0.278382599,3.800701141,-1.096698046,-1.465815663,-0.334111243,0.322278533,0.496962309,0.041156135,0.473627001,-0.673343718,2.117330253,-0.886381984,0.100277305,-5.159649849,1.916216791,1.513574839,0.528901815,2.279998064,3.784216404,-0.328291655,-0.121429428,-0.172535494,0.456041873,-0.297082469,-0.747255087,-0.719596982,-0.281409621,0.883067101,0.651398778,0.676374316,-0.345439225,-0.849961877,0.257173479
847,3.261325024,3.760903358,1.673204303,2.687329531,-0.531925678,0.394679666,5.01820755,-0.445767909,-0.265115768,-0.772973835,2.464107228,0.406687438,0.665016562,0.187003434,0.440505624,2.374733716,-0.909597456,-0.923229635,0.230518997,1.116815031,0.202087596,3.153199104,2.243022919,1.678014755,-0.133980826,-0.385630608,2.885107994,2.724588156,0.011289697,3.170400143,3.22951746,2.128429294,0.833724022,0.228494644,1.546628594,-1.54620719,-0.197644711,2.179479122,0.107822299,-0.225437105,0.280948386,0.014173269,2.900742769,2.164624929,-0.781090736,-0.431683719,3.346539497,1.57866931,-0.220537379
868,-1.905954005,1.101264715,-2.414255381,2.250948191,0.089860231,3.469744205,0.089292079,-0.556746125,0.735168576,-0.201787531,1.039438439,0.417274654,-0.184857085,-1.088221073,1.75635469,2.986866474,0.798864305,2.441522121,0.866456628,-0.415970251,-0.389056414,-0.824044512,1.249919653,0.688401699,-0.259654105,0.866207123,-1.200451612,0.632332742,0.908703089,-1.60529995,-0.805599421,-1.283652484,-0.498720109,-0.575696588,0.806387663,-0.842415392,0.52688691,-0.068533547,-0.349804997,1.07273671,-0.263526469,-1.424668789,3.59579277,-1.256749451,0.668436646,0.065769359,0.991918385,2.623624802,4.060720921
873,2.09920965,1.046456695,-1.452376485,-3.269681454,-0.965132594,-0.235664323,0.544974208,-0.018216789,0.043587476,-0.583188951,-0.939834596,-1.540531874,0.22524865,0.947911441,1.230016112,1.817194998,0.502864778,1.159927249,0.789640605,0.131570004,0.322004974,0.032045367,-1.078263044,-0.400797665,-0.615916371,-0.624611735,1.531623363,-0.284238458,1.066319942,-0.469750047,1.64347297,1.499228954,-0.231605962,0.736816525,1.15022254,0.293495208,-0.317660168,0.473555923,0.036878802,0.539125234,-0.141741127,1.689864874,-0.452172637,1.718719661,-0.530614734,-1.076224327,-0.210805461,0.187778339,-0.68776077
874,-1.257982736,-1.170661211,2.749358177,0.606222272,1.485701323,-0.420842916,0.848675609,0.508767784,-0.010876343,-0.671833932,0.186925784,0.123121634,0.418148004,-0.656802058,-2.115724564,-1.047819555,0.337051332,0.049536169,-1.639627576,-1.63188985,-1.152793646,-0.743270235,-0.274908364,-0.302791595,-0.013392225,0.61648494,-0.73577109,-1.32006979,-0.131628811,-0.99849999,-1.440605223,-1.318241835,0.886761189,-0.869760275,-2.01958251,-0.199402452,-0.441078391,-0.189122915,-0.788624763,-0.555639565,-0.322395757,3.09453249,1.436352611,-2.32790339,0.497473538,-0.477790594,-0.301611573,1.456385255,-0.315352917
890,-1.49788013,-1.227138877,-2.756460667,-0.082248271,-2.154147387,0.533314824,-0.596209705,1.144987702,-0.057777405,0.282106698,0.642487807,-2.228222609,0.542684682,-0.769823015,-0.720613956,-1.245588109,0.582863629,0.716709733,-0.556793094,-0.705286674,-0.035023376,-0.310340702,-0.144406527,0.044925123,-0.087367453,0.530750394,-0.999229625,1.437711477,-0.214853287,-0.742900014,-1.034359008,-0.852306008,0.038775921,-1.106099725,0.153105497,-0.817430854,0.144496188,0.306055576,0.317659557,0.269236878,-0.537281469,-1.395503283,0.037775874,-1.039191738,0.633699536,1.240140915,-0.526195586,-1.101955175,-0.434360534
891,1.190872634,0.412188292,9.734749794,-0.211556703,9.287298203,-1.179549456,1.811881542,-0.204302162,-0.913163126,-0.718296468,-0.791253743,-0.787607074,-0.74543342,-0.229788393,0.700878739,1.966561019,0.274493575,-0.765099823,0.717930436,0.855302453,0.20023334,-0.171766915,-1.8274436,0.225733936,-0.417605668,-0.552035749,1.214353204,-0.908448577,1.284567356,-0.507500052,1.394930422,2.101050377,-0.658211648,-0.378936052,-0.346125305,1.228147864,-0.066183954,-0.562165856,0.433590293,0.733698994,1.659631297,3.346567631,4.368452072,2.886124372,-0.775833488,-0.327542961,-0.588240266,5.12955761,1.209508419
896,-1.597931864,-0.758366883,2.099185228,-3.678696871,1.049312234,0.309200943,0.864538372,-0.08965762,0.573128104,-0.828932285,0.994736046,0.804179549,0.542907566,-1.590134621,-2.727694988,-1.395491093,-0.556144357,-2.665323257,-0.530456185,-1.343966663,-0.575063825,-0.496676238,1.112779379,-0.37735799,0.251147091,0.984243393,-0.864298046,-0.58171618,0.243966222,-0.2315,-0.64476034,-0.993472874,0.20288454,-1.631821394,-2.085199833,-0.694523573,-0.461049005,0.171828404,-1.281242371,0.602780059,-0.466251194,4.603477478,0.761396706,-1.107865125,0.526584148,-0.215886295,-0.119621962,0.82783258,0.956905842
899,-1.097506515,-0.542183876,-0.989367843,1.648281336,-0.836752772,-0.245961562,-1.831064343,-0.529901922,-0.681878328,-0.627022386,-0.093506143,-0.574350893,-0.460946664,-1.481891394,2.897793293,-0.887836516,0.399527878,-1.817133188,0.577761114,0.685581177,1.03500843,0.637792282,0.416980088,0.637030125,0.659588695,-0.649573445,0.367571861,0.188508093,-0.057766095,0.401800007,-1.116217673,-1.57013309,-0.105086945,-0.827138782,-1.375790119,-0.741984606,-0.331183568,0.490139276,1.290399194,0.000530273,-0.112997022,-1.09756434,-1.235358596,-0.517344743,0.369212717,1.826586127,0.538484037,-1.29693985,-1.051936507
902,0.701759321,0.035747975,2.447421789,-0.629868507,2.062919855,0.414435476,-0.387901425,-0.504672289,-3.002703667,-1.661618829,-1.608464588,-1.301828504,-0.321078435,-0.350804955,0.234505937,1.592826784,0.007904142,-0.401457012,1.370258212,-0.138857365,0.226569146,-0.001687318,-0.638047874,-0.406230003,-0.428391516,-0.556494832,-0.366432473,1.115069628,-1.167199373,-0.372000009,-0.04587619,2.442877978,-0.250917017,-0.566924155,-0.859798908,0.97658205,-1.12779066,-0.059975185,1.896754265,0.865089685,-0.159175299,2.549720049,-0.140829742,0.59876591,-0.483846813,0.187717795,-0.440275282,0.496855319,0.172086298
949,1.26690927,-0.825896323,-5.38817358,2.042071819,-2.479115248,0.123533651,1.570055842,0.130625159,1.681247354,-0.331953704,0.779864682,0.967548728,0.383017112,0.250261396,0.817772627,1.177362263,-0.134924352,0.594063699,1.681481361,1.588217616,-0.423549414,1.012788688,-0.281384319,0.012969479,-0.404069602,-0.369852185,0.255293518,-0.708657742,-0.486262053,0.490250021,-0.211366147,0.261845311,-0.743322313,-0.959618032,2.017493725,0.341712147,1.013663873,-0.051895946,-0.811660349,-1.32710129,1.17567873,-1.659426928,-1.515054703,-0.177969411,0.384237587,0.328358501,0.058137506,-4.013150215,-1.684152484
958,-0.61361834,0.821557343,1.194490552,-0.447954893,1.364610195,0.147152856,0.570402503,0.741741061,2.144072056,-0.263695121,1.588609636,-0.994742393,-0.029681969,-0.292060196,-0.57067883,-1.253157973,0.202203438,-0.304631293,-1.233459949,-0.017692104,0.028995231,0.655118427,2.536187887,-0.947256029,0.390936732,-0.387106001,-1.297337651,1.487409472,-0.421929598,0.536949992,-1.165674835,-1.156225502,0.539782882,-0.400057852,-0.1280168,-0.319650531,-1.739895746,0.047378339,0.215482086,0.362195581,0.191923782,2.549331665,-0.258546233,-1.035099745,0.889635563,0.685565114,1.167618513,1.142165661,0.802990794
960,2.15184941,1.417511582,-1.11792469,2.388749361,-0.402859867,0.483195633,1.334842801,0.575828731,-1.540668607,-0.435654759,1.15714186,0.671456933,-0.219431996,1.756897092,1.030188441,4.148577094,-0.285809696,3.06313467,2.521308899,-0.047610343,-0.529697597,0.582643682,3.268752575,1.164585114,-0.074402004,-0.844671547,3.483891964,1.075468779,1.121067047,-0.513549984,2.690382004,3.343399405,-0.394334465,-0.611901164,2.263335228,0.596432149,-0.390163682,-0.183668122,-0.536694586,0.872040987,2.420991782,2.329902172,0.122907758,2.441446424,1.827324748,2.303103447,0.971089065,3.359597921,0.754949629
965,-0.494596253,0.08065176,-0.213508129,-6.099586487,-0.491486937,0.231954768,0.16285868,0.85824573,-0.598886192,0.720163226,0.348672556,0.368288308,-0.776565075,-2.886567593,-4.129146099,0.330013007,0.345057756,-4.555500031,0.346673071,-0.163034469,0.374439359,-1.131808546,0.293082744,-0.524947405,0.561458409,-0.5657534,0.772660136,-0.068117857,-0.444503129,-3.42595005,0.559834056,0.520482942,0.509120226,-0.507904112,-4.367700577,0.496688664,-0.064586639,-0.279249728,-0.623090625,0.089825667,0.240613714,3.472098112,-0.362692773,0.40727219,0.293593228,1.192641854,-0.007044092,-0.913383901,-1.922939181
976,3.262313461,-0.533836126,-0.794549942,0.178014457,-0.731190443,-0.71975553,1.394233704,0.135222584,-0.066619322,1.180248976,0.193217905,-0.833039522,0.385887556,2.71914053,2.78824234,1.008266062,0.355681479,3.099198103,-0.640268326,-1.147601724,-0.547605455,0.282654184,-0.484668672,0.22920157,-0.070479371,0.169099927,1.593329668,-1.015236616,-0.099493369,-0.341149986,1.681301713,1.29455626,0.354140103,1.677944541,2.89845705,0.228884473,0.504567243,-0.575914621,-0.385722756,-0.898995697,-0.141120851,-2.214673996,0.236694217,1.652454317,-0.234082341,-0.203709722,-0.044107761,0.501523793,0.762187779
983,-0.108436159,-1.82092762,-1.162156582,-0.37041837,-2.543700695,0.475431859,-0.666746199,-0.786330819,-0.856023908,-0.489746869,0.577007883,-1.825915456,0.170108743,-0.559250116,-1.25024724,-0.196963802,0.03037475,-0.667796135,-1.447277188,-1.167266816,-0.4917171,-0.666797937,0.285302699,0.531003475,0.094635084,-0.299788654,-0.58919695,-0.412314951,-0.49526456,-1.46815002,-0.563960806,-0.495283782,-0.718588889,-1.195644259,0.001390696,-0.612751544,-0.555329569,-0.526418567,-0.759377599,0.196677776,0.120851912,1.198982477,0.271091163,-0.307635486,0.549406052,-0.147640914,-0.111079603,0.689839005,-0.546587944
991,-0.132844173,-0.131225318,-1.217327714,0.27209422,-0.868252277,0.076866731,-1.442065597,-0.312509328,0.780299306,-0.442184418,-0.1789457,-0.306199372,-0.943591118,0.502054811,0.723503232,1.858688131,-0.824183226,0.038890392,1.19757998,0.944013044,-1.018298864,0.107151379,-0.10772308,-0.814035654,-0.499796003,0.080248043,0.069689102,-0.633549333,-0.666806817,1.307800055,-0.090139419,0.190470917,-0.293103069,-0.363412887,0.794505417,-0.121561728,-0.123112261,0.160305649,1.446005821,-0.78986448,0.216983467,-0.250904113,0.137562618,-0.204194531,0.243032143,0.287403852,-1.472875834,-0.297168165,0.585114062
993,-5.556256949,-0.700949848,0.410829931,-4.476623058,-0.393799275,0.117547035,-1.830596924,-0.163225636,-0.559141755,0.374339551,-0.122933136,-1.115281105,0.537375689,-2.160736561,-3.051105261,-5.630634308,-0.243238419,-3.757940292,0.090106323,0.137555793,0.371533275,-2.291607991,0.472738445,1.079468966,-0.10325712,-0.184339941,-5.210962772,0.015952362,-0.181668997,-1.283200026,-5.200324297,-5.543921232,0.146996349,-1.213008165,-4.202365875,-0.609094203,-0.979791746,0.478056312,-0.543946624,0.093121335,-0.024414778,1.668387651,0.826861858,-5.471943855,0.139280856,0.495847642,-0.249362901,0.84934634,-0.045991361
